Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,"883,445,573.00","882,807,967.00","894,536,179.00","917,563,055.00","940,205,368.00","963,806,254.00","990,927,389.00","1,017,110,646.00","1,044,230,714.00","1,073,035,641.00","1,102,743,566.00","1,133,088,651.00","1,161,692,276.00","1,189,353,307.00","1,215,519,616.00","1,239,283,620.00","1,261,221,825.00","1,281,596,026.00","1,301,958,160.00","1,322,627,335.00","1,342,952,245.00","1,363,987,509.00","1,387,365,773.00","1,410,865,625.00","1,433,295,147.00","1,456,445,290.00","1,481,135,087.00","1,507,322,668.00","1,533,819,043.00","1,559,650,576.00","1,584,871,832.00","1,608,999,005.00","1,631,566,815.00","1,653,289,954.00","1,674,861,279.00","1,696,014,016.00","1,716,810,429.00","1,737,388,752.00","1,757,224,494.00","1,775,880,231.00","1,793,498,351.00","1,810,261,141.00","1,826,238,744.00","1,841,560,579.00","1,856,486,252.00","1,871,341,375.00","1,885,806,859.00","1,899,800,530.00","1,913,718,210.00","1,927,560,609.00","1,941,377,349.00","1,955,334,267.00","1,969,562,739.00","1,983,964,453.00","1,998,513,398.00","2,012,980,531.00","2,027,771,091.00","2,042,687,863.00","2,056,064,424.00",
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,"308,925,209.00","313,575,168.00","318,268,089.00","323,037,300.00","327,816,760.00","332,408,546.00","336,269,817.00","340,266,714.00","344,176,940.00","347,963,199.00","351,616,528.00","355,267,605.00","359,067,136.00","362,873,895.00","366,718,674.00","370,598,463.00","374,638,948.00","378,610,495.00","382,483,487.00","386,331,985.00","390,313,394.00","394,369,212.00","398,263,895.00","402,150,952.00","406,270,520.00","410,367,344.00","414,388,121.00","418,349,572.00","422,137,029.00","425,529,430.00","428,315,751.00","430,330,022.00","431,944,610.00","433,317,638.00","434,073,825.00","434,508,847.00","434,834,171.00","435,191,660.00","435,439,577.00","435,384,574.00","435,028,415.00","434,598,276.00","434,253,516.00","434,390,419.00","434,730,803.00","435,134,576.00","435,669,295.00","436,349,814.00","437,427,283.00","439,200,178.00","441,121,359.00","443,356,614.00","445,596,591.00","448,074,081.00","450,528,180.00","453,034,345.00","455,505,650.00","457,810,292.00","459,865,205.00",
Togo,TGO,"Population, total",SP.POP.TOTL,"1,580,513.00","1,597,526.00","1,612,755.00","1,631,764.00","1,662,073.00","1,708,630.00","1,774,029.00","1,855,442.00","1,945,780.00","2,034,907.00","2,115,522.00","2,185,662.00","2,247,582.00","2,303,345.00","2,356,622.00","2,410,446.00","2,464,423.00","2,518,457.00","2,576,292.00","2,642,696.00","2,720,839.00","2,812,307.00","2,915,620.00","3,026,973.00","3,140,846.00","3,252,994.00","3,363,042.00","3,471,739.00","3,577,468.00","3,678,567.00","3,774,312.00","3,862,992.00","3,945,905.00","4,029,053.00","4,120,616.00","4,226,291.00","4,348,805.00","4,485,951.00","4,632,446.00","4,780,448.00","4,924,402.00","5,062,567.00","5,197,031.00","5,330,639.00","5,467,766.00","5,611,640.00","5,762,880.00","5,920,359.00","6,083,420.00","6,250,835.00","6,421,679.00","6,595,943.00","6,773,807.00","6,954,721.00","7,137,997.00","7,323,158.00","7,509,952.00","7,698,475.00","7,889,094.00",
Thailand,THA,"Population, total",SP.POP.TOTL,"27,397,207.00","28,224,187.00","29,080,938.00","29,966,865.00","30,881,138.00","31,822,660.00","32,789,130.00","33,778,799.00","34,791,409.00","35,827,092.00","36,884,536.00","37,963,278.00","39,058,603.00","40,159,582.00","41,252,324.00","42,326,312.00","43,377,271.00","44,405,904.00","45,413,080.00","46,401,754.00","47,374,472.00","48,326,274.00","49,255,900.00","50,173,924.00","51,094,868.00","52,026,901.00","52,980,094.00","53,945,881.00","54,891,520.00","55,772,169.00","56,558,186.00","57,232,465.00","57,811,021.00","58,337,773.00","58,875,269.00","59,467,274.00","60,130,186.00","60,846,582.00","61,585,103.00","62,298,571.00","62,952,642.00","63,539,196.00","64,069,087.00","64,549,866.00","64,995,299.00","65,416,189.00","65,812,536.00","66,182,067.00","66,530,984.00","66,866,839.00","67,195,028.00","67,518,382.00","67,835,957.00","68,144,501.00","68,438,730.00","68,714,511.00","68,971,331.00","69,209,858.00","69,428,524.00",
Tajikistan,TJK,"Population, total",SP.POP.TOTL,"2,087,049.00","2,159,134.00","2,236,574.00","2,318,248.00","2,402,477.00","2,487,976.00","2,574,511.00","2,662,253.00","2,750,928.00","2,840,262.00","2,930,107.00","3,020,413.00","3,111,282.00","3,203,029.00","3,296,103.00","3,390,941.00","3,487,652.00","3,586,515.00","3,688,419.00","3,794,451.00","3,905,446.00","4,020,821.00","4,140,295.00","4,265,274.00","4,397,562.00","4,537,822.00","4,687,325.00","4,844,002.00","5,001,169.00","5,149,874.00","5,283,814.00","5,400,630.00","5,502,494.00","5,593,315.00","5,679,167.00","5,764,810.00","5,851,355.00","5,938,405.00","6,027,388.00","6,119,661.00","6,216,341.00","6,318,513.00","6,426,867.00","6,541,547.00","6,662,389.00","6,789,321.00","6,922,587.00","7,062,672.00","7,209,930.00","7,364,753.00","7,527,394.00","7,697,510.00","7,874,835.00","8,059,769.00","8,252,833.00","8,454,028.00","8,663,579.00","8,880,268.00","9,100,837.00",
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,"1,603,258.00","1,658,362.00","1,715,408.00","1,773,853.00","1,833,064.00","1,892,599.00","1,952,141.00","2,011,764.00","2,071,790.00","2,132,802.00","2,195,175.00","2,258,965.00","2,324,015.00","2,390,216.00","2,457,384.00","2,525,364.00","2,594,313.00","2,664,258.00","2,734,895.00","2,805,819.00","2,876,808.00","2,947,779.00","3,019,066.00","3,091,513.00","3,166,221.00","3,244,018.00","3,324,458.00","3,407,321.00","3,493,895.00","3,585,868.00","3,683,967.00","3,789,185.00","3,899,843.00","4,010,789.00","4,115,102.00","4,207,841.00","4,287,346.00","4,355,116.00","4,413,479.00","4,466,135.00","4,516,133.00","4,564,083.00","4,610,005.00","4,655,743.00","4,703,401.00","4,754,646.00","4,810,109.00","4,870,141.00","4,935,767.00","5,007,954.00","5,087,213.00","5,174,085.00","5,267,900.00","5,366,375.00","5,466,328.00","5,565,287.00","5,662,372.00","5,757,669.00","5,850,908.00",
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,"209,830,870.00","215,714,204.00","221,761,892.00","227,953,108.00","234,259,729.00","240,659,602.00","247,146,615.00","253,720,596.00","260,373,635.00","267,098,365.00","273,890,550.00","280,743,854.00","287,660,314.00","294,655,159.00","301,749,862.00","308,960,344.00","316,284,425.00","323,716,454.00","331,262,793.00","338,930,835.00","346,721,295.00","354,637,282.00","362,664,167.00","370,762,243.00","378,879,107.00","386,975,093.00","395,030,890.00","403,048,813.00","411,037,290.00","419,014,393.00","426,991,606.00","434,963,098.00","442,915,528.00","450,843,971.00","458,742,858.00","466,604,856.00","474,430,763.00","482,211,642.00","489,919,322.00","497,517,841.00","504,982,243.00","512,300,865.00","519,482,148.00","526,547,684.00","533,529,987.00","540,453,950.00","547,323,121.00","554,133,291.00","560,891,799.00","567,605,672.00","574,171,371.00","580,856,609.00","587,491,182.00","594,063,071.00","600,555,906.00","606,956,985.00","613,258,172.00","619,460,244.00","625,569,713.00",
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,"474,532.00","482,854.00","491,571.00","500,647.00","510,034.00","519,686.00","529,327.00","538,909.00","548,825.00","559,626.00","571,565.00","585,251.00","600,192.00","614,253.00","624,555.00","629,227.00","627,251.00","619,816.00","610,054.00","602,358.00","599,905.00","603,842.00","613,238.00","626,675.00","641,844.00","657,053.00","671,752.00","686,471.00","701,809.00","718,741.00","737,814.00","759,527.00","783,198.00","806,860.00","827,825.00","844,334.00","855,362.00","861,866.00","866,530.00","873,136.00","884,366.00","901,214.00","922,694.00","947,108.00","971,893.00","995,135.00","1,016,432.00","1,036,392.00","1,055,431.00","1,074,277.00","1,093,523.00","1,113,151.00","1,132,994.00","1,153,295.00","1,174,331.00","1,196,302.00","1,219,288.00","1,243,261.00","1,267,972.00",
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,"97,553,162.00","100,147,129.00","102,808,053.00","105,546,273.00","108,376,339.00","111,307,812.00","114,351,833.00","117,503,859.00","120,739,199.00","124,023,257.00","127,335,091.00","130,670,746.00","134,051,043.00","137,511,210.00","141,099,581.00","144,855,682.00","148,781,931.00","152,881,209.00","157,192,233.00","161,761,420.00","166,616,401.00","171,766,031.00","177,185,670.00","182,825,264.00","188,614,696.00","194,494,169.00","200,443,463.00","206,447,530.00","212,456,887.00","218,415,849.00","224,280,789.00","230,032,595.00","235,665,072.00","241,166,614.00","246,530,972.00","251,758,685.00","256,843,600.00","261,797,648.00","266,664,122.00","271,501,601.00","276,357,481.00","281,251,234.00","286,188,951.00","291,188,659.00","296,266,148.00","301,435,107.00","306,703,078.00","312,078,851.00","317,576,790.00","323,211,885.00","328,991,663.00","334,931,821.00","341,024,011.00","347,222,485.00","353,463,942.00","359,705,458.00","365,909,373.00","372,091,950.00","378,327,628.00",
Tonga,TON,"Population, total",SP.POP.TOTL,"61,577.00","63,715.00","66,235.00","68,981.00","71,741.00","74,345.00","76,771.00","79,029.00","81,079.00","82,855.00","84,351.00","85,499.00","86,323.00","86,962.00","87,582.00","88,318.00","89,234.00","90,273.00","91,335.00","92,268.00","92,971.00","93,409.00","93,641.00","93,729.00","93,788.00","93,896.00","94,088.00","94,321.00","94,591.00","94,851.00","95,069.00","95,246.00","95,399.00","95,557.00","95,739.00","95,976.00","96,273.00","96,619.00","97,032.00","97,482.00","97,973.00","98,487.00","99,022.00","99,589.00","100,218.00","100,905.00","101,706.00","102,581.00","103,379.00","103,890.00","103,986.00","103,562.00","102,737.00","101,768.00","101,028.00","100,781.00","101,133.00","101,998.00","103,197.00",
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,"572,839,523.00","584,939,726.00","597,494,449.00","610,498,327.00","623,943,332.00","637,823,175.00","652,144,182.00","666,908,582.00","682,102,178.00","697,706,104.00","713,711,349.00","730,107,637.00","746,911,716.00","764,174,958.00","781,966,565.00","800,335,563.00","819,292,545.00","838,819,925.00","858,901,731.00","879,510,848.00","900,620,572.00","922,226,636.00","944,315,187.00","966,836,452.00","989,728,215.00","1,012,942,302.00","1,036,437,892.00","1,060,208,539.00","1,084,281,155.00","1,108,702,403.00","1,133,495,196.00","1,158,655,617.00","1,184,133,314.00","1,209,847,786.00","1,235,693,869.00","1,261,587,756.00","1,287,476,190.00","1,313,346,377.00","1,339,202,708.00","1,365,067,928.00","1,390,946,064.00","1,416,822,959.00","1,442,644,058.00","1,468,324,422.00","1,493,757,846.00","1,518,861,552.00","1,543,610,696.00","1,568,003,159.00","1,592,010,819.00","1,615,610,198.00","1,638,792,934.00","1,661,534,412.00","1,683,747,130.00","1,705,772,050.00","1,727,640,967.00","1,749,417,068.00","1,771,167,194.00","1,792,835,608.00","1,814,388,744.00",
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,"227,233,223.00","232,567,038.00","238,121,698.00","243,893,426.00","249,873,743.00","256,059,811.00","262,454,422.00","269,072,224.00","275,937,224.00","283,080,084.00","290,526,189.00","298,284,068.00","306,359,274.00","314,761,167.00","323,500,188.00","332,583,486.00","342,018,831.00","351,808,670.00","361,939,361.00","372,404,185.00","383,188,232.00","394,281,956.00","405,688,903.00","417,425,681.00","429,521,938.00","441,988,010.00","454,835,629.00","468,053,168.00","481,594,292.00","495,407,391.00","509,451,851.00","523,726,913.00","538,246,469.00","553,020,362.00","568,072,008.00","583,413,261.00","599,067,779.00","615,054,371.00","631,400,656.00","648,148,316.00","665,327,581.00","682,956,070.00","701,066,167.00","719,716,209.00","738,983,255.00","758,924,681.00","779,566,820.00","800,908,534.00","822,945,457.00","845,655,214.00","869,025,106.00","893,046,172.00","917,726,973.00","943,041,070.00","968,959,787.00","995,458,478.00","1,022,526,541.00","1,050,153,672.00","1,078,306,520.00",
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,"847,979.00","864,818.00","879,441.00","891,944.00","902,613.00","911,737.00","919,217.00","925,235.00","930,795.00","937,186.00","945,360.00","955,741.00","968,136.00","982,010.00","996,493.00","1,010,936.00","1,025,107.00","1,039,212.00","1,053,558.00","1,068,640.00","1,084,744.00","1,101,983.00","1,120,020.00","1,138,071.00","1,155,074.00","1,170,285.00","1,183,381.00","1,194,541.00","1,204,153.00","1,212,857.00","1,221,116.00","1,229,103.00","1,236,683.00","1,243,616.00","1,249,520.00","1,254,200.00","1,257,549.00","1,259,848.00","1,261,695.00","1,263,933.00","1,267,153.00","1,271,632.00","1,277,213.00","1,283,559.00","1,290,123.00","1,296,502.00","1,302,561.00","1,308,451.00","1,314,443.00","1,320,930.00","1,328,147.00","1,336,178.00","1,344,817.00","1,353,700.00","1,362,342.00","1,370,328.00","1,377,564.00","1,384,072.00","1,389,858.00",
Tunisia,TUN,"Population, total",SP.POP.TOTL,"4,178,236.00","4,238,142.00","4,305,481.00","4,380,068.00","4,461,114.00","4,547,941.00","4,641,000.00","4,740,511.00","4,845,219.00","4,953,390.00","5,063,809.00","5,176,295.00","5,291,338.00","5,409,343.00","5,530,975.00","5,656,914.00","5,786,478.00","5,919,965.00","6,060,151.00","6,210,756.00","6,374,039.00","6,551,231.00","6,740,529.00","6,937,331.00","7,135,270.00","7,329,594.00","7,517,858.00","7,700,736.00","7,880,332.00","8,060,210.00","8,242,496.00","8,427,857.00","8,613,861.00","8,795,932.00","8,967,916.00","9,125,398.00","9,267,340.00","9,395,123.00","9,509,857.00","9,613,588.00","9,708,350.00","9,793,903.00","9,871,251.00","9,945,277.00","10,022,277.00","10,106,771.00","10,201,214.00","10,304,726.00","10,414,433.00","10,525,694.00","10,635,244.00","10,741,880.00","10,847,002.00","10,952,951.00","11,063,201.00","11,179,949.00","11,303,946.00","11,433,443.00","11,565,204.00",
Turkey,TUR,"Population, total",SP.POP.TOTL,"27,472,345.00","28,146,910.00","28,832,827.00","29,531,365.00","30,244,261.00","30,972,994.00","31,717,507.00","32,477,992.00","33,256,464.00","34,055,390.00","34,876,303.00","35,720,599.00","36,587,261.00","37,472,336.00","38,370,283.00","39,277,258.00","40,189,567.00","41,108,297.00","42,039,992.00","42,994,041.00","43,975,971.00","44,988,414.00","46,025,411.00","47,073,472.00","48,114,155.00","49,133,937.00","50,128,541.00","51,100,924.00","52,053,765.00","52,992,487.00","53,921,760.00","54,840,590.00","55,748,948.00","56,653,804.00","57,564,204.00","58,486,456.00","59,423,282.00","60,372,568.00","61,329,676.00","62,287,397.00","63,240,194.00","64,192,243.00","65,145,367.00","66,089,402.00","67,010,930.00","67,903,469.00","68,756,810.00","69,581,848.00","70,418,604.00","71,321,399.00","72,326,988.00","73,443,863.00","74,653,016.00","75,928,564.00","77,231,907.00","78,529,409.00","79,821,724.00","81,101,892.00","82,319,724.00",
Tuvalu,TUV,"Population, total",SP.POP.TOTL,"5,323.00","5,335.00","5,340.00","5,343.00","5,356.00","5,386.00","5,438.00","5,511.00","5,597.00","5,670.00","5,735.00","5,766.00","5,790.00","5,822.00","5,905.00","6,060.00","6,323.00","6,650.00","7,014.00","7,358.00","7,637.00","7,827.00","7,956.00","8,041.00","8,115.00","8,219.00","8,336.00","8,485.00","8,637.00","8,779.00","8,913.00","9,026.00","9,112.00","9,194.00","9,252.00","9,298.00","9,323.00","9,323.00","9,332.00","9,346.00","9,394.00","9,484.00","9,596.00","9,726.00","9,869.00","10,000.00","10,120.00","10,221.00","10,314.00","10,424.00","10,530.00","10,633.00","10,739.00","10,857.00","10,972.00","11,099.00","11,225.00","11,370.00","11,508.00",
Tanzania,TZA,"Population, total",SP.POP.TOTL,"10,052,152.00","10,346,697.00","10,651,962.00","10,968,195.00","11,295,681.00","11,634,832.00","11,985,440.00","12,348,189.00","12,725,522.00","13,120,580.00","13,535,481.00","13,971,695.00","14,428,340.00","14,902,263.00","15,388,936.00","15,885,229.00","16,390,159.00","16,905,214.00","17,432,757.00","17,976,222.00","18,538,259.00","19,120,680.00","19,723,322.00","20,344,547.00","20,981,776.00","21,633,796.00","22,296,286.00","22,971,200.00","23,670,808.00","24,411,738.00","25,203,845.00","26,056,594.00","26,961,197.00","27,887,203.00","28,792,639.00","29,649,135.00","30,444,526.00","31,192,857.00","31,924,196.00","32,682,239.00","33,499,180.00","34,385,856.00","35,334,788.00","36,337,782.00","37,379,767.00","38,450,320.00","39,548,663.00","40,681,414.00","41,853,944.00","43,073,834.00","44,346,525.00","45,673,338.00","47,052,481.00","48,482,266.00","49,959,822.00","51,482,633.00","53,050,790.00","54,663,906.00","56,318,348.00",
Uganda,UGA,"Population, total",SP.POP.TOTL,"6,767,095.00","6,983,818.00","7,215,796.00","7,461,634.00","7,719,104.00","7,986,066.00","8,263,439.00","8,550,443.00","8,841,153.00","9,127,857.00","9,405,600.00","9,671,860.00","9,929,636.00","10,186,455.00","10,453,037.00","10,737,403.00","11,042,974.00","11,368,615.00","11,712,530.00","12,071,145.00","12,442,334.00","12,825,082.00","13,221,991.00","13,638,729.00","14,082,875.00","14,559,355.00","15,070,302.00","15,612,754.00","16,180,124.00","16,763,042.00","17,354,392.00","17,953,531.00","18,561,674.00","19,175,988.00","19,793,541.00","20,413,152.00","21,032,821.00","21,655,398.00","22,290,780.00","22,952,410.00","23,650,172.00","24,388,968.00","25,167,257.00","25,980,552.00","26,821,297.00","27,684,585.00","28,571,475.00","29,486,338.00","30,431,736.00","31,411,096.00","32,428,167.00","33,476,919.00","34,559,168.00","35,695,246.00","36,912,148.00","38,225,453.00","39,647,506.00","41,162,465.00","42,723,139.00",
Ukraine,UKR,"Population, total",SP.POP.TOTL,"42,664,652.00","43,206,345.00","43,752,230.00","44,288,608.00","44,796,964.00","45,264,548.00","45,684,979.00","46,063,228.00","46,411,810.00","46,749,283.00","47,088,857.00","47,435,010.00","47,783,005.00","48,125,842.00","48,452,626.00","48,755,665.00","49,032,729.00","49,287,127.00","49,523,314.00","49,747,989.00","49,965,874.00","50,221,000.00","50,384,000.00","50,564,000.00","50,754,000.00","50,917,000.00","51,097,000.00","51,293,000.00","51,521,000.00","51,773,000.00","51,892,000.00","52,000,470.00","52,150,266.00","52,179,210.00","51,921,041.00","51,512,299.00","51,057,189.00","50,594,105.00","50,143,939.00","49,673,350.00","49,175,848.00","48,683,865.00","48,202,500.00","47,812,950.00","47,451,600.00","47,105,150.00","46,787,750.00","46,509,350.00","46,258,200.00","46,053,300.00","45,870,700.00","45,706,100.00","45,593,300.00","45,489,600.00","45,271,947.00","45,154,029.00","45,004,645.00","44,831,135.00","44,622,516.00",
Upper middle income,UMC,"Population, total",SP.POP.TOTL,"1,184,555,662.00","1,189,517,219.00","1,206,934,313.00","1,235,735,480.00","1,264,214,938.00","1,293,671,190.00","1,326,076,088.00","1,357,707,469.00","1,390,259,908.00","1,424,467,769.00","1,459,613,363.00","1,495,392,316.00","1,529,438,212.00","1,562,594,826.00","1,594,423,792.00","1,624,083,079.00","1,652,300,299.00","1,679,100,999.00","1,706,009,390.00","1,733,303,601.00","1,760,396,042.00","1,788,251,122.00","1,818,380,977.00","1,848,610,954.00","1,878,028,567.00","1,908,228,254.00","1,939,929,947.00","1,973,093,324.00","2,006,397,732.00","2,038,575,917.00","2,069,481,368.00","2,098,733,828.00","2,125,919,794.00","2,151,996,102.00","2,177,563,609.00","2,202,547,627.00","2,227,015,777.00","2,251,187,823.00","2,274,454,564.00","2,296,375,670.00","2,317,310,149.00","2,337,064,426.00","2,355,936,797.00","2,374,520,060.00","2,392,790,614.00","2,410,930,308.00","2,428,657,785.00","2,445,871,770.00","2,463,294,188.00","2,481,349,075.00","2,499,410,493.00","2,518,197,739.00","2,537,625,754.00","2,557,649,560.00","2,577,855,859.00","2,597,757,681.00","2,617,804,661.00","2,637,690,770.00","2,655,635,719.00",
